Data;Aktywnoœæ;ID;Wejœcia;Podstawa;Pozycja;Km CAN;Wyjœcia;RPM CAN;Prêdkoœæ CAN;Poziom Paliwa;Licznika paliwa CAN;Kierowca 1;Kierowca 2;Zamek naczepy;Debug;ANA1;ANA2;Identycikacja1;Identycikacja2;Termometr 1;Termometr 2;Termometr 1,2 x10;Termometr 3;Termometr 3,4 x10;Tech Stat;Licznik We 11;VIN Naczepy
15-06-2023 16:23:57;C;435532 ;;SQ:17 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 16:25:28;C;435533 ;;SQ:17 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 16:26:58;C;435534 ;;SQ:16 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 16:28:28;C;435535 ;;SQ:16 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 16:29:58;C;435536 ;;SQ:17 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 16:31:28;C;435537 ;;SQ:15 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 16:32:58;C;435538 ;;SQ:16 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 16:34:28;C;435539 ;;SQ:15 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 16:35:58;C;435540 ;;SQ:16 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 16:37:28;C;435541 ;;SQ:17 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 16:38:59;C;435542 ;;SQ:19 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 16:40:28;C;435543 ;;SQ:20 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 16:41:59;C;435544 ;;SQ:21 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 16:43:28;C;435545 ;;SQ:16 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 16:44:59;C;435546 ;;SQ:18 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 16:46:29;C;435547 ;;SQ:19 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 16:47:58;C;435548 ;;SQ:18 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 16:49:29;C;435549 ;;SQ:19 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 16:50:59;C;435550 ;;SQ:19 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 16:52:29;C;435551 ;;SQ:19 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 16:53:59;C;435552 ;;SQ:19 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 16:55:29;C;435553 ;;SQ:19 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 16:56:59;C;435554 ;;SQ:20 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 16:58:29;C;435555 ;;SQ:20 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 16:59:59;C;435556 ;;SQ:18 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:01:29;C;435557 ;;SQ:19 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:02:59;C;435558 ;;SQ:18 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:04:29;C;435559 ;;SQ:20 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:05:59;C;435560 ;;SQ:20 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:07:30;C;435561 ;;SQ:20 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:08:59;C;435562 ;;SQ:20 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:10:30;C;435563 ;;SQ:20 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:11:59;C;435564 ;;SQ:20 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:13:30;C;435565 ;;SQ:20 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:15:00;C;435566 ;;SQ:18 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:16:30;C;435567 ;;SQ:21 (26001) SAT:0 v:91 24.9V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:18:00;C;435568 ;;SQ:21 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:19:30;C;435569 ;;SQ:21 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:21:00;C;435570 ;;SQ:20 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:22:30;C;435571 ;;SQ:20 (26001) SAT:0 v:91 24.9V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:24:00;C;435572 ;;SQ:20 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:25:30;C;435573 ;;SQ:20 (26001) SAT:0 v:91 24.9V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:27:00;C;435574 ;;SQ:20 (26001) SAT:0 v:91 24.9V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:28:30;C;435575 ;;SQ:19 (26001) SAT:0 v:91 24.9V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:30:00;C;435576 ;;SQ:21 (26001) SAT:0 v:91 24.9V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:31:31;C;435577 ;;SQ:20 (26001) SAT:0 v:91 24.9V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:33:00;C;435578 ;;SQ:20 (26001) SAT:0 v:91 24.9V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:34:30;C;435579 ;;SQ:20 (26001) SAT:0 v:91 24.9V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:36:01;C;435580 ;;SQ:20 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:37:30;C;435581 ;;SQ:20 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:39:01;C;435582 ;;SQ:20 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:40:30;C;435583 ;;SQ:19 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:42:01;C;435584 ;;SQ:20 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:43:31;C;435585 ;;SQ:19 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:45:01;C;435586 ;;SQ:19 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:46:31;C;435587 ;;SQ:20 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:48:01;C;435588 ;;SQ:20 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:49:31;C;435589 ;;SQ:21 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:51:01;C;435590 ;;SQ:20 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:52:31;C;435591 ;;SQ:20 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:54:01;C;435592 ;;SQ:20 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:55:31;C;435593 ;;SQ:20 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:57:01;C;435594 ;;SQ:19 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 17:58:31;C;435595 ;;SQ:20 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:00:02;C;435596 ;;SQ:20 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:01:32;C;435597 ;;SQ:21 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:03:02;C;435598 ;;SQ:20 (26001) SAT:0 v:91 25.1V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:04:31;C;435599 ;;SQ:21 (26001) SAT:0 v:91 24.9V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:06:02;C;435600 ;;SQ:21 (26001) SAT:0 v:91 24.9V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:07:32;C;435601 ;;SQ:21 (26001) SAT:0 v:91 24.9V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:09:02;C;435602 ;;SQ:20 (26001) SAT:0 v:91 24.9V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:10:32;C;435603 ;;SQ:21 (26001) SAT:0 v:91 24.9V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:12:02;C;435604 ;;SQ:21 (26001) SAT:0 v:91 24.9V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:13:32;C;435605 ;;SQ:21 (26001) SAT:0 v:91 24.9V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:15:02;C;435606 ;;SQ:20 (26001) SAT:0 v:91 24.9V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:16:32;C;435607 ;;SQ:21 (26001) SAT:0 v:91 24.9V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:18:02;C;435608 ;;SQ:21 (26001) SAT:0 v:91 24.9V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:19:32;C;435609 ;;SQ:21 (26001) SAT:0 v:91 24.9V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:21:02;C;435610 ;;SQ:22 (26001) SAT:0 v:91 24.9V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:22:32;C;435611 ;;SQ:21 (26001) SAT:0 v:91 24.9V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:24:02;C;435612 ;;SQ:20 (26001) SAT:0 v:91 24.9V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:25:32;C;435613 ;;SQ:21 (26001) SAT:0 v:91 24.9V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:27:02;C;435614 ;;SQ:21 (26001) SAT:0 v:91 24.9V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:28:32;C;435615 ;;SQ:20 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:30:02;C;435616 ;;SQ:20 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:31:33;C;435617 ;;SQ:21 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:33:02;C;435618 ;;SQ:19 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:34:33;C;435619 ;;SQ:21 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:36:02;C;435620 ;;SQ:21 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:37:33;C;435621 ;;SQ:21 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:39:03;C;435622 ;;SQ:21 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:40:33;C;435623 ;;SQ:20 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:42:03;C;435624 ;;SQ:19 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:43:33;C;435625 ;;SQ:21 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:45:03;C;435626 ;;SQ:19 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:46:33;C;435627 ;;SQ:20 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:48:03;C;435628 ;;SQ:19 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:49:33;C;435629 ;;SQ:20 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:51:03;C;435630 ;;SQ:20 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:52:33;C;435631 ;;SQ:20 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:54:03;C;435632 ;;SQ:20 (26001) SAT:0 v:91 25.0V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:55:34;C;435633 ;;SQ:20 (26001) SAT:0 v:91 24.8V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:57:03;C;435634 ;;SQ:20 (26001) SAT:0 v:91 24.8V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 18:58:34;C;435635 ;;SQ:21 (26001) SAT:0 v:91 24.8V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 19:00:03;C;435636 ;;SQ:21 (26001) SAT:0 v:91 24.8V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 19:01:34;C;435637 ;;SQ:20 (26001) SAT:0 v:91 24.8V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 19:03:04;C;435638 ;;SQ:21 (26001) SAT:0 v:91 24.8V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 19:04:33;C;435639 ;;SQ:19 (26001) SAT:0 v:91 24.8V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 19:06:04;C;435640 ;;SQ:20 (26001) SAT:0 v:91 24.8V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 19:07:33;C;435641 ;;SQ:20 (26001) SAT:0 v:91 24.8V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 19:09:04;C;435642 ;;SQ:19 (26001) SAT:0 v:91 24.8V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 19:10:32;A;435643 ;1 ;SQ:19 (26001) SAT:15 v:91 24.8V 2G 0km/h;50,376,300,19,126,200 fix: false;559426;null;null;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 19:11:01;A;435644 ;1 ;SQ:21 (26001) SAT:8 v:91 28.6V 2G 0km/h;50,376,300,19,126,200 fix: true;559426;null;601;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 19:11:30;A;435645 F;1 ;SQ:19 (26001) SAT:14 v:91 28.8V 2G 0km/h;50,376,300,19,126,200 fix: true;559426;null;600;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 19:12:00;A;435646 ;1 ;SQ:19 (26001) SAT:15 v:91 28.8V 2G 0km/h;50,376,300,19,126,200 fix: true;559426;null;599;null;93;139283;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
